Product_ID,Product_Name,Year,Month,Quantity_Sold,Unit_Price,Revenue,Brand,timestamp
P05515,Smartphone,2000,July,239,1411.13,337260.07,Google,2000-07-19
P10717,Gaming Console,2000,July,64,1488.03,95233.92,Nvidia,2000-07-21
P03985,Soundbar,2000,July,85,397.92,33823.2,Bose,2000-07-21
P06127,Laptop,2000,July,402,698.26,280700.52,HP,2000-07-22
P14695,Headphones,2000,July,8,290.5,2324.0,Samsung,2000-07-23
P16531,Soundbar,2000,July,444,1787.25,793539.0,Sony,2000-07-24
P05821,Smart Speaker,2000,July,89,2736.31,243531.59,Google,2000-07-24
P04291,Digital Camera,2000,July,308,2293.95,706536.6,Canon,2000-07-25
P06739,Headphones,2000,July,61,1697.49,103546.89,JBL,2000-07-25
P08575,Smartphone,2000,July,291,114.46,33307.86,LG,2000-07-25
P12859,Coffee Maker,2000,July,32,2327.0,74464.0,Philips,2000-07-26
P10105,Coffee Maker,2000,July,137,2039.47,279407.39,Nestle,2000-07-26
P07963,Refrigerator,2000,July,252,2817.33,709967.16,LG,2000-07-26
P09799,Gaming Console,2000,July,301,256.82,77302.82,Microsoft,2000-07-26
P01843,Smartwatch,2000,July,149,1318.37,196437.13,Apple,2000-07-26
P02455,Tablet,2000,July,53,310.0,16430.0,Apple,2000-07-27
P14083,Refrigerator,2000,July,220,2017.19,443781.8,Samsung,2000-07-27
P00619,Monitor,2000,July,102,2728.07,278263.14,Acer,2000-07-28
P12553,Vacuum Cleaner,2000,July,385,111.64,42981.4,Philips,2000-07-29
P16225,Digital Camera,2000,July,24,1240.39,29769.36,Sony,2000-07-29
P05209,Vacuum Cleaner,2000,July,431,2268.03,977520.93,Dyson,2000-07-29
P01231,Smartphone,2000,July,287,2215.39,635816.93,Apple,2000-07-29
P09187,Tablet,2000,July,359,2740.28,983760.52,Lenovo,2000-07-30
P07351,Soundbar,2000,July,459,1660.86,762334.74,JBL,2000-07-30
P08269,Headphones,2000,July,337,2696.32,908659.84,LG,2000-07-30
P02761,Refrigerator,2000,July,498,1060.07,527914.86,Beko,2000-07-31
P15002,Vacuum Cleaner,2000,August,9,1662.56,14963.04,Samsung,2000-08-01
P14084,Refrigerator,2000,August,322,2131.48,686336.56,Samsung,2000-08-02
P02150,Headphones,2000,August,496,645.43,320133.28,Apple,2000-08-03
P08576,Smartphone,2000,August,322,2674.0,861028.0,LG,2000-08-03
P08882,Laptop,2000,August,463,2699.3,1249775.9,Lenovo,2000-08-04
P06128,Laptop,2000,August,276,2229.54,615353.04,HP,2000-08-04
P09800,Gaming Console,2000,August,76,505.89,38447.64,Microsoft,2000-08-04
P04292,Digital Camera,2000,August,67,2798.12,187474.04,Canon,2000-08-05
P10718,Gaming Console,2000,August,272,904.25,245956.0,Nvidia,2000-08-05
P10412,Gaming Console,2000,August,9,1960.18,17641.62,Nintendo,2000-08-05
P01538,Laptop,2000,August,321,797.4,255965.4,Apple,2000-08-06
P16532,Soundbar,2000,August,207,719.53,148942.71,Sony,2000-08-07
P13166,Headphones,2000,August,20,927.39,18547.8,Philips,2000-08-08
P03680,Smart Speaker,2000,August,463,1651.49,764639.87,Bose,2000-08-08
P15614,Headphones,2000,August,496,498.26,247136.96,Sony,2000-08-09
P03986,Soundbar,2000,August,324,885.72,286973.28,Bose,2000-08-09
P13778,Smart TV,2000,August,125,409.82,51227.5,Samsung,2000-08-10
P03068,Vacuum Cleaner,2000,August,191,1196.46,228523.86,Beko,2000-08-10
P11024,Smart TV,2000,August,214,2445.72,523384.08,Panasonic,2000-08-10
P00620,Monitor,2000,August,214,2260.03,483646.42,Acer,2000-08-11
P05516,Smartphone,2000,August,214,1414.36,302673.04,Google,2000-08-11
P07046,Smart Speaker,2000,August,204,2635.47,537635.88,JBL,2000-08-12
P12554,Vacuum Cleaner,2000,August,228,2851.68,650183.04,Philips,2000-08-12
P11636,Coffee Maker,2000,August,300,940.07,282021.0,Panasonic,2000-08-13
P13472,Smartphone,2000,August,130,1999.55,259941.5,Samsung,2000-08-13
P15308,Smart TV,2000,August,492,1015.6,499675.2,Sony,2000-08-14
P15920,Gaming Console,2000,August,187,596.99,111637.13,Sony,2000-08-14
P07352,Soundbar,2000,August,76,551.8,41936.8,JBL,2000-08-15
P10106,Coffee Maker,2000,August,419,499.24,209181.56,Nestle,2000-08-15
P14696,Headphones,2000,August,419,1719.49,720466.31,Samsung,2000-08-16
P11330,Digital Camera,2000,August,239,501.68,119901.52,Panasonic,2000-08-16
P02456,Tablet,2000,August,135,2550.27,344286.45,Apple,2000-08-16
P02762,Refrigerator,2000,August,265,319.49,84664.85,Beko,2000-08-16
P08270,Headphones,2000,August,58,2111.52,122468.16,LG,2000-08-17
P12248,Soundbar,2000,August,150,860.26,129039.0,Panasonic,2000-08-17
P06434,Monitor,2000,August,321,184.46,59211.66,HP,2000-08-17
P01844,Smartwatch,2000,August,116,403.68,46826.88,Apple,2000-08-17
P16226,Digital Camera,2000,August,113,2075.76,234560.88,Sony,2000-08-17
P01232,Smartphone,2000,August,480,2791.31,1339828.8,Apple,2000-08-18
P07658,Smart TV,2000,August,95,1934.89,183814.55,LG,2000-08-18
P00314,Laptop,2000,August,25,2053.35,51333.75,Acer,2000-08-20
P00926,Smart Speaker,2000,August,384,2454.6,942566.4,Amazon,2000-08-21
P03374,Headphones,2000,August,168,2127.32,357389.76,Bose,2000-08-22
P09494,Laptop,2000,August,353,728.11,257022.83,Microsoft,2000-08-23
P11942,Headphones,2000,August,132,1307.43,172580.76,Panasonic,2000-08-24
P05822,Smart Speaker,2000,August,450,2436.85,1096582.5,Google,2000-08-25
P05210,Vacuum Cleaner,2000,August,393,1077.41,423422.13,Dyson,2000-08-27
P12860,Coffee Maker,2000,August,446,2006.15,894742.9,Philips,2000-08-27
P09188,Tablet,2000,August,434,1362.57,591355.38,Lenovo,2000-08-27
P04598,Laptop,2000,August,176,1916.45,337295.2,Dell,2000-08-28
P00008,Gaming Console,2000,August,277,1871.57,518424.89,AMD,2000-08-28
P07964,Refrigerator,2000,August,2,2895.32,5790.64,LG,2000-08-28
P14390,Smartwatch,2000,August,316,1182.31,373609.96,Samsung,2000-08-29
P04904,Monitor,2000,August,145,1439.78,208768.1,Dell,2000-08-30
P06740,Headphones,2000,August,163,658.56,107345.28,JBL,2000-08-30
P13167,Headphones,2000,September,188,1468.02,275987.76,Philips,2000-09-01
P03681,Smart Speaker,2000,September,453,419.01,189811.53,Bose,2000-09-02
P05517,Smartphone,2000,September,262,731.35,191613.7,Google,2000-09-03
P00315,Laptop,2000,September,233,1520.4,354253.2,Acer,2000-09-03
P07965,Refrigerator,2000,September,497,1034.67,514230.99,LG,2000-09-04
P14391,Smartwatch,2000,September,478,1037.19,495776.82,Samsung,2000-09-04
P03375,Headphones,2000,September,105,78.85,8279.25,Bose,2000-09-05
P10719,Gaming Console,2000,September,304,2548.85,774850.4,Nvidia,2000-09-08
P09801,Gaming Console,2000,September,492,2262.45,1113125.4,Microsoft,2000-09-09
P00621,Monitor,2000,September,401,353.24,141649.24,Acer,2000-09-09
P11025,Smart TV,2000,September,285,2057.04,586256.4,Panasonic,2000-09-09
P06741,Headphones,2000,September,301,1302.68,392106.68,JBL,2000-09-10
P04599,Laptop,2000,September,367,285.58,104807.86,Dell,2000-09-10
P07353,Soundbar,2000,September,229,2671.4,611750.6,JBL,2000-09-11
P05211,Vacuum Cleaner,2000,September,92,1558.32,143365.44,Dyson,2000-09-11
P02457,Tablet,2000,September,143,1319.52,188691.36,Apple,2000-09-11
P05823,Smart Speaker,2000,September,161,2378.44,382928.84,Google,2000-09-13
P14697,Headphones,2000,September,289,198.86,57470.54,Samsung,2000-09-13
P16533,Soundbar,2000,September,318,1473.7,468636.6,Sony,2000-09-13
P02151,Headphones,2000,September,333,384.94,128185.02,Apple,2000-09-14
P09495,Laptop,2000,September,462,2764.15,1277037.3,Microsoft,2000-09-15
P13779,Smart TV,2000,September,498,1654.81,824095.38,Samsung,2000-09-16
P08271,Headphones,2000,September,345,2133.37,736012.65,LG,2000-09-17
P09189,Tablet,2000,September,446,1033.33,460865.18,Lenovo,2000-09-17
P08883,Laptop,2000,September,276,1001.29,276356.04,Lenovo,2000-09-18
P03069,Vacuum Cleaner,2000,September,255,2756.92,703014.6,Beko,2000-09-19
P04293,Digital Camera,2000,September,2,2256.37,4512.74,Canon,2000-09-19
P14085,Refrigerator,2000,September,335,178.62,59837.7,Samsung,2000-09-19
P15921,Gaming Console,2000,September,459,145.69,66871.71,Sony,2000-09-20
P11331,Digital Camera,2000,September,350,1985.22,694827.0,Panasonic,2000-09-20
P08577,Smartphone,2000,September,349,479.0,167171.0,LG,2000-09-20
P12249,Soundbar,2000,September,120,2243.84,269260.8,Panasonic,2000-09-20
P10107,Coffee Maker,2000,September,179,1204.65,215632.35,Nestle,2000-09-21
P11637,Coffee Maker,2000,September,187,62.05,11603.35,Panasonic,2000-09-21
P01233,Smartphone,2000,September,171,2622.54,448454.34,Apple,2000-09-22
P12861,Coffee Maker,2000,September,78,925.91,72220.98,Philips,2000-09-23
P06129,Laptop,2000,September,414,1210.63,501200.82,HP,2000-09-24
P15615,Headphones,2000,September,369,1509.34,556946.46,Sony,2000-09-25
P11943,Headphones,2000,September,275,854.09,234874.75,Panasonic,2000-09-25
P16227,Digital Camera,2000,September,489,456.79,223370.31,Sony,2000-09-25
P15309,Smart TV,2000,September,304,2300.86,699461.44,Sony,2000-09-25
P10413,Gaming Console,2000,September,304,328.73,99933.92,Nintendo,2000-09-26
P06435,Monitor,2000,September,131,308.92,40468.52,HP,2000-09-26
P00009,Gaming Console,2000,September,22,70.85,1558.7,AMD,2000-09-26
P07047,Smart Speaker,2000,September,339,2858.57,969055.23,JBL,2000-09-26
P02763,Refrigerator,2000,September,394,1768.18,696662.92,Beko,2000-09-26
P12555,Vacuum Cleaner,2000,September,335,305.07,102198.45,Philips,2000-09-27
P07659,Smart TV,2000,September,423,2962.67,1253209.41,LG,2000-09-27
P01539,Laptop,2000,September,238,909.91,216558.58,Apple,2000-09-27
P00927,Smart Speaker,2000,September,411,2079.26,854575.86,Amazon,2000-09-27
P04905,Monitor,2000,September,454,417.61,189594.94,Dell,2000-09-29
P15003,Vacuum Cleaner,2000,September,162,1513.86,245245.32,Samsung,2000-09-29
P13473,Smartphone,2000,September,395,1272.56,502661.2,Samsung,2000-09-29
P01845,Smartwatch,2000,September,481,394.92,189956.52,Apple,2000-09-30
P03987,Soundbar,2000,September,429,823.8,353410.2,Bose,2000-09-30
P06436,Monitor,2000,October,432,2199.7,950270.4,HP,2000-10-01
P13474,Smartphone,2000,October,208,656.65,136583.2,Samsung,2000-10-02
P14392,Smartwatch,2000,October,300,270.76,81228.0,Samsung,2000-10-02
P06130,Laptop,2000,October,26,717.5,18655.0,HP,2000-10-03
P15310,Smart TV,2000,October,81,339.03,27461.43,Sony,2000-10-04
P15616,Headphones,2000,October,232,2948.15,683970.8,Sony,2000-10-05
P09496,Laptop,2000,October,286,547.46,156573.56,Microsoft,2000-10-05
P03682,Smart Speaker,2000,October,294,1692.61,497627.34,Bose,2000-10-05
P05518,Smartphone,2000,October,137,554.48,75963.76,Google,2000-10-05
P12862,Coffee Maker,2000,October,411,2689.26,1105285.86,Philips,2000-10-06
P10108,Coffee Maker,2000,October,78,2403.55,187476.9,Nestle,2000-10-06
P11026,Smart TV,2000,October,245,2396.95,587252.75,Panasonic,2000-10-07
P02152,Headphones,2000,October,15,2344.54,35168.1,Apple,2000-10-07
P07354,Soundbar,2000,October,225,1771.0,398475.0,JBL,2000-10-08
P15922,Gaming Console,2000,October,68,2156.46,146639.28,Sony,2000-10-08
P13168,Headphones,2000,October,23,1280.55,29452.65,Philips,2000-10-09
P03376,Headphones,2000,October,439,1630.2,715657.8,Bose,2000-10-10
P11944,Headphones,2000,October,92,1646.69,151495.48,Panasonic,2000-10-10
P01234,Smartphone,2000,October,298,1916.01,570970.98,Apple,2000-10-10
P06742,Headphones,2000,October,47,1276.66,60003.02,JBL,2000-10-11
P07048,Smart Speaker,2000,October,433,1995.81,864185.73,JBL,2000-10-11
P16228,Digital Camera,2000,October,24,860.67,20656.08,Sony,2000-10-12
P04600,Laptop,2000,October,8,1504.44,12035.52,Dell,2000-10-12
P10720,Gaming Console,2000,October,300,461.2,138360.0,Nvidia,2000-10-14
P00622,Monitor,2000,October,160,104.18,16668.8,Acer,2000-10-14
P08272,Headphones,2000,October,359,2078.26,746095.34,LG,2000-10-14
P01540,Laptop,2000,October,490,1311.11,642443.9,Apple,2000-10-14
P12556,Vacuum Cleaner,2000,October,488,2844.51,1388120.88,Philips,2000-10-15
P08578,Smartphone,2000,October,3,2682.08,8046.24,LG,2000-10-15
P09802,Gaming Console,2000,October,482,1051.73,506933.86,Microsoft,2000-10-15
P00316,Laptop,2000,October,228,1634.46,372656.88,Acer,2000-10-15
P16534,Soundbar,2000,October,346,2096.52,725395.92,Sony,2000-10-16
P00928,Smart Speaker,2000,October,13,1639.15,21308.95,Amazon,2000-10-16
P02764,Refrigerator,2000,October,292,605.28,176741.76,Beko,2000-10-16
P04906,Monitor,2000,October,14,2697.65,37767.1,Dell,2000-10-17
P14086,Refrigerator,2000,October,272,414.73,112806.56,Samsung,2000-10-18
P11332,Digital Camera,2000,October,316,2385.02,753666.32,Panasonic,2000-10-19
P07966,Refrigerator,2000,October,70,909.8,63686.0,LG,2000-10-20
P12250,Soundbar,2000,October,191,1468.08,280403.28,Panasonic,2000-10-21
P04294,Digital Camera,2000,October,465,562.04,261348.6,Canon,2000-10-22
P13780,Smart TV,2000,October,427,705.12,301086.24,Samsung,2000-10-22
P10414,Gaming Console,2000,October,95,2408.01,228760.95,Nintendo,2000-10-23
P07660,Smart TV,2000,October,57,846.51,48251.07,LG,2000-10-23
P05212,Vacuum Cleaner,2000,October,28,2629.17,73616.76,Dyson,2000-10-24
P05824,Smart Speaker,2000,October,347,289.77,100550.19,Google,2000-10-24
P00010,Gaming Console,2000,October,49,1598.09,78306.41,AMD,2000-10-25
P03988,Soundbar,2000,October,61,145.35,8866.35,Bose,2000-10-25
P02458,Tablet,2000,October,69,2134.48,147279.12,Apple,2000-10-26
P03070,Vacuum Cleaner,2000,October,495,2972.71,1471491.45,Beko,2000-10-27
P08884,Laptop,2000,October,168,2264.02,380355.36,Lenovo,2000-10-28
P15004,Vacuum Cleaner,2000,October,87,598.4,52060.8,Samsung,2000-10-29
P01846,Smartwatch,2000,October,143,2852.2,407864.6,Apple,2000-10-29
P14698,Headphones,2000,October,421,2561.79,1078513.59,Samsung,2000-10-30
P09190,Tablet,2000,October,251,252.43,63359.93,Lenovo,2000-10-30
P11638,Coffee Maker,2000,October,116,392.65,45547.4,Panasonic,2000-10-31
P08273,Headphones,2000,November,145,2489.68,361003.6,LG,2000-11-01
P02153,Headphones,2000,November,425,2713.15,1153088.75,Apple,2000-11-02
P03989,Soundbar,2000,November,393,1723.03,677150.79,Bose,2000-11-02
P00317,Laptop,2000,November,111,2249.05,249644.55,Acer,2000-11-02
P09497,Laptop,2000,November,448,2563.79,1148577.92,Microsoft,2000-11-02
P12863,Coffee Maker,2000,November,175,1961.93,343337.75,Philips,2000-11-03
P07355,Soundbar,2000,November,360,1669.48,601012.8,JBL,2000-11-03
P00929,Smart Speaker,2000,November,86,2551.74,219449.64,Amazon,2000-11-04
P07049,Smart Speaker,2000,November,234,273.15,63917.1,JBL,2000-11-04
P06437,Monitor,2000,November,201,629.47,126523.47,HP,2000-11-04
P06131,Laptop,2000,November,130,2422.97,314986.1,HP,2000-11-05
P02459,Tablet,2000,November,9,1924.2,17317.8,Apple,2000-11-05
P15617,Headphones,2000,November,196,201.03,39401.88,Sony,2000-11-05
P12251,Soundbar,2000,November,142,1440.2,204508.4,Panasonic,2000-11-06
P10109,Coffee Maker,2000,November,82,2811.46,230539.72,Nestle,2000-11-06
P13475,Smartphone,2000,November,8,65.77,526.16,Samsung,2000-11-07
P15005,Vacuum Cleaner,2000,November,91,2617.4,238183.4,Samsung,2000-11-08
P11027,Smart TV,2000,November,226,2979.08,673272.08,Panasonic,2000-11-08
P09803,Gaming Console,2000,November,334,1306.16,436257.44,Microsoft,2000-11-09
P11639,Coffee Maker,2000,November,324,1120.45,363025.8,Panasonic,2000-11-09
P07661,Smart TV,2000,November,477,2621.33,1250374.41,LG,2000-11-09
P00011,Gaming Console,2000,November,476,2922.58,1391148.08,AMD,2000-11-10
P04601,Laptop,2000,November,43,1979.1,85101.3,Dell,2000-11-12
P14087,Refrigerator,2000,November,285,907.8,258723.0,Samsung,2000-11-12
P14699,Headphones,2000,November,230,688.81,158426.3,Samsung,2000-11-14
P01847,Smartwatch,2000,November,436,2214.96,965722.56,Apple,2000-11-14
P16535,Soundbar,2000,November,165,2236.27,368984.55,Sony,2000-11-15
P11333,Digital Camera,2000,November,151,1109.33,167508.83,Panasonic,2000-11-16
P03071,Vacuum Cleaner,2000,November,394,1445.32,569456.08,Beko,2000-11-16
P05213,Vacuum Cleaner,2000,November,345,1517.85,523658.25,Dyson,2000-11-18
P04907,Monitor,2000,November,313,1222.59,382670.67,Dell,2000-11-18
P12557,Vacuum Cleaner,2000,November,203,329.06,66799.18,Philips,2000-11-18
P05519,Smartphone,2000,November,476,602.16,286628.16,Google,2000-11-19
P16229,Digital Camera,2000,November,304,2801.2,851564.8,Sony,2000-11-20
P08579,Smartphone,2000,November,214,488.62,104564.68,LG,2000-11-20
P10721,Gaming Console,2000,November,290,583.43,169194.7,Nvidia,2000-11-20
P01235,Smartphone,2000,November,464,2468.4,1145337.6,Apple,2000-11-21
P09191,Tablet,2000,November,375,2343.0,878625.0,Lenovo,2000-11-22
P00623,Monitor,2000,November,86,670.53,57665.58,Acer,2000-11-22
P02765,Refrigerator,2000,November,37,218.16,8071.92,Beko,2000-11-22
P15923,Gaming Console,2000,November,120,397.96,47755.2,Sony,2000-11-23
P05825,Smart Speaker,2000,November,285,1904.8,542868.0,Google,2000-11-23
P08885,Laptop,2000,November,154,143.21,22054.34,Lenovo,2000-11-23
P06743,Headphones,2000,November,194,1987.58,385590.52,JBL,2000-11-24
P13781,Smart TV,2000,November,95,1149.1,109164.5,Samsung,2000-11-25
P11945,Headphones,2000,November,451,2332.16,1051804.16,Panasonic,2000-11-25
P15311,Smart TV,2000,November,341,2561.01,873304.41,Sony,2000-11-25
P10415,Gaming Console,2000,November,450,646.67,291001.5,Nintendo,2000-11-26
P03683,Smart Speaker,2000,November,385,1274.24,490582.4,Bose,2000-11-26
P13169,Headphones,2000,November,78,668.99,52181.22,Philips,2000-11-26
P04295,Digital Camera,2000,November,54,2571.12,138840.48,Canon,2000-11-27
P07967,Refrigerator,2000,November,287,2133.55,612328.85,LG,2000-11-28
P01541,Laptop,2000,November,390,2409.17,939576.3,Apple,2000-11-29
P14393,Smartwatch,2000,November,176,426.04,74983.04,Samsung,2000-11-29
P03377,Headphones,2000,November,138,64.41,8888.58,Bose,2000-11-30
P07356,Soundbar,2000,December,46,1663.26,76509.96,JBL,2000-12-01
P08580,Smartphone,2000,December,329,939.55,309111.95,LG,2000-12-01
P00624,Monitor,2000,December,202,2338.62,472401.24,Acer,2000-12-01
P09192,Tablet,2000,December,354,2277.16,806114.64,Lenovo,2000-12-02
P07968,Refrigerator,2000,December,154,2642.9,407006.6,LG,2000-12-04
P04296,Digital Camera,2000,December,102,1016.32,103664.64,Canon,2000-12-04
P03990,Soundbar,2000,December,5,1452.13,7260.65,Bose,2000-12-06
P01542,Laptop,2000,December,369,2602.32,960256.08,Apple,2000-12-07
P14394,Smartwatch,2000,December,389,309.11,120243.79,Samsung,2000-12-08
P15924,Gaming Console,2000,December,158,2568.3,405791.4,Sony,2000-12-08
P15618,Headphones,2000,December,217,757.27,164327.59,Sony,2000-12-08
P04908,Monitor,2000,December,295,1152.24,339910.8,Dell,2000-12-08
P01236,Smartphone,2000,December,152,2212.5,336300.0,Apple,2000-12-09
P12558,Vacuum Cleaner,2000,December,215,810.54,174266.1,Philips,2000-12-09
P08274,Headphones,2000,December,326,1365.87,445273.62,LG,2000-12-10
P06438,Monitor,2000,December,168,2070.32,347813.76,HP,2000-12-10
P14700,Headphones,2000,December,148,2534.71,375137.08,Samsung,2000-12-12
P15006,Vacuum Cleaner,2000,December,172,1485.83,255562.76,Samsung,2000-12-12
P03378,Headphones,2000,December,38,363.52,13813.76,Bose,2000-12-14
P14088,Refrigerator,2000,December,219,2412.79,528401.01,Samsung,2000-12-14
P05214,Vacuum Cleaner,2000,December,167,373.86,62434.62,Dyson,2000-12-14
P00012,Gaming Console,2000,December,190,317.29,60285.1,AMD,2000-12-15
P13476,Smartphone,2000,December,261,1272.13,332025.93,Samsung,2000-12-15
P10416,Gaming Console,2000,December,29,81.63,2367.27,Nintendo,2000-12-16
P11334,Digital Camera,2000,December,297,689.66,204829.02,Panasonic,2000-12-16
P00318,Laptop,2000,December,236,426.36,100620.96,Acer,2000-12-17
P12252,Soundbar,2000,December,38,2152.28,81786.64,Panasonic,2000-12-17
P07662,Smart TV,2000,December,428,1661.61,711169.08,LG,2000-12-17
P02154,Headphones,2000,December,485,1381.02,669794.7,Apple,2000-12-17
P15312,Smart TV,2000,December,183,1040.26,190367.58,Sony,2000-12-19
P10110,Coffee Maker,2000,December,66,2731.01,180246.66,Nestle,2000-12-19
P06132,Laptop,2000,December,190,1040.95,197780.5,HP,2000-12-20
P09498,Laptop,2000,December,265,2110.92,559393.8,Microsoft,2000-12-21
P16230,Digital Camera,2000,December,439,1679.67,737375.13,Sony,2000-12-21
P10722,Gaming Console,2000,December,491,709.15,348192.65,Nvidia,2000-12-21
P03072,Vacuum Cleaner,2000,December,259,612.2,158559.8,Beko,2000-12-22
P03684,Smart Speaker,2000,December,474,1706.36,808814.64,Bose,2000-12-22
P06744,Headphones,2000,December,317,1671.09,529735.53,JBL,2000-12-23
P02766,Refrigerator,2000,December,425,2529.03,1074837.75,Beko,2000-12-23
P11946,Headphones,2000,December,446,1372.45,612112.7,Panasonic,2000-12-24
P01848,Smartwatch,2000,December,277,1771.63,490741.51,Apple,2000-12-25
P16536,Soundbar,2000,December,117,2895.86,338815.62,Sony,2000-12-25
P12864,Coffee Maker,2000,December,135,2462.73,332468.55,Philips,2000-12-25
P07050,Smart Speaker,2000,December,115,2968.31,341355.65,JBL,2000-12-25
P11028,Smart TV,2000,December,444,2410.41,1070222.04,Panasonic,2000-12-26
P00930,Smart Speaker,2000,December,54,2506.41,135346.14,Amazon,2000-12-26
P08886,Laptop,2000,December,319,455.77,145390.63,Lenovo,2000-12-27
P13782,Smart TV,2000,December,451,1627.82,734146.82,Samsung,2000-12-27
P09804,Gaming Console,2000,December,230,748.1,172063.0,Microsoft,2000-12-27
P04602,Laptop,2000,December,210,217.32,45637.2,Dell,2000-12-27
P05520,Smartphone,2000,December,38,1449.4,55077.2,Google,2000-12-29
